song_id,genre_clean,language,cluster_direct,cluster_pca,cluster_ae,cluster_cvae
SOVZKIS12AF72A0A93,other,en,8,7,9,9
SOOABJR12A58A779B0,other,en,1,8,1,7
SOFHVPF12A8C134ED7,other,en,1,8,9,6
SOBMWTE12A8C13C2AF,other,en,1,8,8,8
SOXLEKB12A8C1338EE,post-grunge,en,5,7,9,8
SOYYJNB12AB0184408,other,en,1,8,1,3
SOFUNPG12A58A7F017,other,en,8,2,7,8
SOFNHOT12A6D4FB296,ccm,en,5,7,0,0
SOMWLTZ12AB0182E86,other,en,5,6,3,6
SOWZQFZ12AB018AC54,other,en,1,3,3,8
SODKZLY12A8C13F228,hip hop,en,9,4,6,5
SOEHDVV12A8C140A53,other,en,4,5,8,0
SOWSIVF12AB018D3D1,other,en,6,6,8,8
SORTGBA12AB018A917,other,en,6,0,3,3
SONHWEW12AF72A7F22,other,en,1,8,1,6
SOOQECN12AC468957E,other,en,7,3,7,5
SODPIYB12AB0184BFE,other,en,6,0,7,8
SODRFQW12AB0186454,chanson,en,3,1,7,5
SOXTXZQ12AB017D2C9,other,en,1,8,8,0
SOIFVXW12A8C13FA2B,other,en,6,7,3,0
SOFGOUH12A8C13A250,other,en,4,5,2,3
SOLCJXU12A8C134178,roots reggae,en,5,4,6,7
SOOUQAZ12AB017BDB0,blues-rock,en,6,7,5,0
SORDEHU12A8C13E640,roots reggae,en,8,4,6,0
SOYQWAD12A8C139316,other,en,0,0,3,3
SOWJQRR12A6D4F725C,other,en,0,0,2,1
SOXMDLV12A6701E69E,other,en,6,0,0,1
SOUBGQW12A6D4F8CE5,other,en,9,6,2,0
SOHJNUH12AB01891DE,other,en,6,7,2,8
SOJYIEV12A8C130AAB,other,en,9,2,7,8
SONIRES12AB01872D2,country rock,en,6,1,4,7
SOVSJKJ12AB0183DB7,other,en,8,6,0,8
SOISNKR12A8C139DFA,other,en,2,9,2,7
SOIPFOS12AB0183721,other,en,6,6,0,0
SOZQFDN12A6D4F8D09,other,en,4,5,2,1
SOUYPSW12A8C138902,other,en,3,1,4,7
SOMWYQW12AB018373C,other,en,8,6,2,7
SOUOWYN12A8C13501F,other,en,9,3,2,6
SOLDLXG12AB0185707,other,en,8,8,1,8
SOEEQKB12A8C143340,other,en,6,5,2,1
SONCMDH12A58A7C500,other,en,8,7,1,6
SOVRDND12A8C13AE30,post-grunge,en,0,0,9,5
SOKCPLP12A6D4FB42E,other,en,9,2,7,2
SOCCQJE12AB018722F,blues-rock,en,3,1,5,6
SOMTRKO12A8C134D55,other,en,1,8,7,6
SOGKSAD12AF72A35AA,other,en,0,0,2,7
SOTYJVR12AC468B3BD,other,en,1,8,1,8
SOVXVKR12AB017F9C6,heavy metal,en,1,8,1,6
SOYULPJ12A67021002,other,en,8,8,9,5
SOEAASN12A58A7932D,hip hop,en,0,6,6,2
SOWWYDN12AB01825F7,other,en,2,9,7,6
SOSAXES12AC3DF68E7,other,en,8,6,5,0
SOAWYUA12A8C144D4D,other,en,1,8,8,5
SOFZXTF12AB018D64B,other,en,0,0,8,0
SOXPAGL12A8C13792D,other,en,1,8,1,8
SOSXAMA12A8C133298,blues-rock,en,6,7,5,8
SOMSPYS12A6D4FEDBB,pop rock,en,0,7,9,7
SOGRPFI12A8C1349A6,other,en,9,2,5,0
SOZXLAE12AB018AB74,chanson,en,3,1,7,5
SORXPDE12A81C215EC,other,en,4,5,5,8
SOMZVHH12AB017D9B3,other,en,3,5,2,0
SOIILNW12AB017DBD6,other,en,8,7,9,4
SOLDPPH12A6D4F7F89,other,en,8,6,3,1
SOHYFHW12AB01849D8,other,en,7,3,3,3
SOLKVUE12AB018352E,other,en,6,7,5,0
SOREOJO12AF72A6BB7,other,en,4,7,5,8
SOBUDGS12AB0184923,other,en,5,4,2,1
SOXJASM12A8C13BB05,other,en,8,6,0,7
SOJDXQI12AF72A580E,other,en,4,5,8,7
SOLFTTR12A6D4FDC9F,other,en,5,8,1,8
SOWIAKP12AC3DFA050,other,en,9,2,9,7
SOBLYYF12AB018924E,other,en,6,5,4,1
SOVCBOE12AB0183962,gangster rap,en,5,4,6,5
SOEBTAK12AB018BEA5,other,en,0,6,2,6
SOOBFRV12AB0184739,other,en,4,9,2,3
SOBZUCH12A8C13DCA0,other,en,1,8,1,8
SOSWNTH12AB017EA7C,other,en,8,6,2,7
SOFLQOA12AB0182976,hip hop,en,3,1,2,3
SOHNTPT12AB01835EF,chanson,en,2,5,7,1
SOEKSLB12A6D4F56FE,other,en,3,6,2,7
SOTSHSN12AC3DF4046,hip hop,en,5,4,6,2
SOCYCOU12AB018E69F,other,en,9,6,0,8
SOPIEKE12AB01824E6,latin jazz,en,5,6,2,8
SOZLFDW12A8C137028,other,en,5,6,3,1
SOBOOXP12A6D4F7F9F,other,en,0,0,2,0
SOYEWDH12AAF3B45CE,other,en,1,8,1,8
SOBYNHP12A8C13C6AB,other,en,6,1,5,4
SORMJGW12A8C144638,other,en,9,7,5,1
SOFWOXM12A67ADEA89,other,en,7,3,3,3
SOIKWWB12AAF3B45D0,other,en,2,9,0,3
SOYLBTJ12A8C13EB1A,other,en,0,0,0,3
SOLYLAQ12AB018A0C1,other,en,6,0,4,3
SOVLQYZ12AC3DF6BCA,other,en,1,8,1,6
SOUPNLN12A58A7CDDF,other,en,9,6,3,1
SOTRHHN12AB0188233,other,en,3,5,0,4
SOLXGLN12AB017F58A,other,en,7,6,3,3
SOALUMD12AB0187F8D,progressive house,en,7,3,3,5
SOLYLZD12A6D4FB2F5,other,en,6,0,2,3
SOUKTVZ12AB017E93B,other,en,0,1,5,3
SOLECZU12AB017DAAC,other,en,1,8,1,7
SOHKOMM12A6D4F7114,other,en,4,5,7,3
SOBKMDD12A58A7F476,dance pop,en,4,5,0,1
SOTGWOK12AB0180413,other,en,1,8,8,6
SOHAFCN12AF72A2AEE,other,en,0,3,2,1
SOJUPRU12A58A7A5B6,other,en,5,6,8,3
SOPHRUQ12A6D4FAE96,other,en,3,1,2,3
SODGKWB12A8C13F612,other,en,4,5,4,0
SOLENTG12AB018ADA3,blues-rock,en,4,5,4,0
SOEKCXN12A8C13FF8C,other,en,4,6,6,0
SOXOUJH12A6D4FC39B,other,en,7,3,3,4
SOKXVOM12AB0182BED,other,en,1,8,8,8
SOVKTLW12A6310E32D,progressive house,en,2,9,3,6
SOVMXWO12AB0181DC9,blues-rock,en,5,7,9,9
SOFLKBO12A8C14327A,other,en,5,3,7,7
SOBOFKI12A8C134832,other,en,3,1,2,7
SODYLCG12AB018484B,other,en,2,5,2,8
SOUMWKR12AB0181548,other,en,8,7,1,8
SOYHQFQ12AF72A1440,other,en,8,6,2,8
SOQJZSD12A58A7B143,progressive house,en,7,3,3,7
SOJISLN12A8C135408,pop rock,en,8,6,0,6
SOUHNGJ12AB0182844,other,en,6,5,7,0
SOGYDSV12A8C142A33,other,en,2,0,2,1
SOCYCFF12AB0188824,roots reggae,en,8,6,6,5
SOOFHNG12A6D4FAB3A,other,en,1,8,1,8
SOEHEFW12A8C143C20,other,en,4,5,2,3
SOROPBZ12A6D4FBC75,other,en,0,0,8,2
SOMMLVL12A8C132438,other,en,8,7,9,6
SOUKPYI12A8C1349EB,other,en,9,4,0,7
SOVQONJ12A8C139C4B,other,en,4,1,4,3
SOTAMUT12A8C13757E,other,en,1,8,9,6
SOJGNFC12AB017DAB8,other,en,5,3,3,8
SOZEERF12A58A7C6F6,other,en,6,6,2,7
SOLXQSB12A8C133A2D,hip hop,en,5,4,6,1
SOHGMJH12AB0187130,other,en,1,8,1,4
SOIMGHD12AB0187CD9,other,en,4,5,0,0
SOIMTOV12A8C135A36,latin jazz,en,8,6,0,4
SOPOKQJ12AAA8C650E,other,en,9,1,2,0
SOXAAEC12AC90710AE,roots reggae,en,5,4,6,5
SOBZKOB12AB0185B85,chanson,en,4,5,7,1
SOKJNHN12AC46888ED,other,en,3,1,5,0
SOJFQQD12AB018353A,other,en,7,3,3,6
SOPBQJF12AC468A49A,other,en,1,6,3,6
SOYRCTM12AB01860FA,chanson,en,0,5,4,8
SOMXCXZ12A58A7B343,other,en,8,6,0,7
SOKZCJZ12A8C13972F,other,en,3,1,2,3
SOBEYJM12AB0189C98,other,en,0,0,8,0
SOHMYGA12AB017F997,other,en,7,3,3,1
SOKTKTM12AB0189837,other,en,1,8,8,6
SOOGKOY12B34F33114,other,en,6,4,6,4
SOREZNH12A8C1300AB,blues-rock,en,8,7,5,8
SOPAUOJ12AB0188DFB,hip hop,en,5,4,6,2
SOYVAAQ12A6D4F8026,other,en,1,8,8,5
SOCCXXA12A58A762B2,country rock,en,0,0,4,3
SOYJTYX12A8C13C5A2,other,en,0,0,3,3
SOTERZM12A8C1394F6,power pop,en,0,0,8,9
SOJURPV12A8C141B82,other,en,6,5,5,1
SOSVAPZ12A58A7E7A2,other,en,4,6,5,3
SORSZKZ12A8C13FEF1,other,en,4,5,8,7
SOVPKKS12AC4687684,other,en,5,0,5,8
SOEYPZV12A8C138CCC,latin jazz,en,5,4,2,8
SOJYYCA12A6D4F9C1F,other,en,8,7,5,6
SOWZTZO12A8C13DD5E,other,en,6,0,3,3
SOFOSKB12A8C1328B6,other,en,9,2,7,8
SOYGOKZ12A58A7C65D,other,en,6,3,0,8
SOXCCHE12AAFF43D5D,other,en,5,6,6,8
SOMEGDY12A8C1394D1,other,en,4,0,0,7
SOVSWSL12A58A7856D,other,en,8,7,9,0
SOYBQPY12A8C144A7A,other,en,4,5,2,1
SOBGACN12A8C13E14D,country rock,en,6,7,4,4
SOIAMCP12AAF3B2F72,other,en,4,5,2,3
SODBFUB12A8C140704,other,en,1,7,8,6
SOAIURX12A67020F3B,dance pop,en,0,0,0,7
SOCOQRG12A8C13C62C,other,en,0,0,0,7
SOFZQNM12AB0183C50,dancehall,en,5,4,6,8
SODANIA12AF729BC28,other,en,5,4,6,6
SOCSLFL12A6701C69A,other,en,2,9,2,8
SOYOFSW12A6D4FA9F1,heavy metal,en,1,8,9,9
SOQLUSG12A8C140BA3,other,en,6,7,5,8
SOMFRXG12A8AE48196,other,en,8,6,8,8
SOZRNIB12A58A793A3,other,en,3,1,5,0
SOIOVSS12AAF3B38A6,other,en,7,3,3,8
SOLTAVH12AB0181CA9,other,en,0,0,6,4
SOKUBQW12AF72AC4E2,hip hop,en,9,4,6,7
SOBVPZG12AC46862C6,chanson,en,3,1,7,8
SOOBUUM12A8C13696A,other,en,6,5,2,3
SOKLCOF12A8C134657,other,en,4,6,2,3
SOCVLYM12A8C13A799,hip hop,en,7,3,6,5
SOIAMVN12A8C13B750,other,en,7,3,3,7
SOSRJWL12AB0181C7D,other,en,2,9,2,7
SOVTPTM12A8C1323B0,other,en,1,6,0,5
SONGBCL12A8C1410C2,other,en,9,2,7,0
SOSVKSI12A8C133503,other,en,0,0,5,1
SOEHCUK12AC468B7DE,roots reggae,en,9,4,6,6
SOGNRMY12AB01856F8,pop rock,en,8,6,0,6
SOKVBVL12A8C13908F,other,en,5,0,1,5
SOGWIBP12AB017E424,other,en,0,0,4,0
SOVCZBS12A8C1354F1,other,en,1,8,5,6
SOHIHOQ12AB018A613,roots reggae,en,9,4,5,8
SOCTYAI12AB018E0DA,other,en,2,5,9,7
SOANHCK12AB0182623,other,en,6,5,0,3
SOQSSFX12A8C13424A,post-grunge,en,5,6,8,7
SOKHLYR12AF72A2F91,other,en,9,6,0,5
SOWTBTR12A6D4F7881,other,en,5,8,8,0
SONTCDQ12AC9072D1A,power pop,en,9,8,8,5
SOTUNNV12AB01854CD,progressive house,en,7,3,3,9
SOFTCFD12A8C14546C,other,en,2,9,4,0
SOKPFAL12AC90979AB,other,en,4,5,2,3
SOSEOSD12A58A7CFDC,other,en,9,4,7,0
SOBTTKT12A6D4F8314,chanson,en,0,0,4,1
SODSHKO12A6D4FB716,other,en,8,7,5,1
SOPAUNQ12A8C138555,other,en,6,7,9,5
SOCXMKN12A8C13B075,other,en,2,9,0,7
SOUCFFN12A58A7A5D5,ccm,en,0,0,0,0
SOOKSDQ12AB0184DC3,other,en,7,3,3,7
SOQCWVH12AB0185DA5,other,en,4,5,5,3
SOHNLOW12AB01867F8,other,en,5,3,6,1
SOAFKTW12AB018A7A2,gangster rap,en,9,4,6,6
SOEHUEK12AB018471E,dancehall,en,9,4,6,6
SOHMIIR12A6D223C84,other,en,9,6,0,7
SOLXOUI12AC468DBE2,post-grunge,en,8,7,9,6
SOIVAVN12A6D4F92D7,other,en,0,0,5,7
SORXBDA12AB018553E,other,en,4,7,5,0
SOLGUGY12AB01897BE,other,en,8,6,4,1
SOADCCE12A6D4FA324,progressive house,en,9,3,3,5
SOBULBX12A81C22BF0,dancehall,en,5,4,6,5
SOHDXPG12AAA8C5AE7,other,en,1,6,3,8
SOXVXGO12AB0180137,other,en,8,6,8,7
SOQTUQL12AB01839D7,latin jazz,en,7,3,3,7
SOAPLUZ12A6D4F9CD2,other,en,7,6,0,1
SOKGDCA12AC9097667,other,en,1,8,9,0
SOFBOHT12A58A7C059,other,en,0,6,6,8
SONBDBW12AF72A4E6C,other,en,2,5,1,1
SOYPZQB12A58A776C1,blues-rock,en,8,7,9,1
SOPHPDS12AB018821C,other,en,1,8,3,8
SOPFEVW12AB01821DC,other,en,4,5,5,7
SOFRPUB12A8C1355D6,other,en,3,1,5,7
SOJCUFH12AB0186BF1,other,en,6,7,5,0
SOMUYLX12CF58288C9,other,en,0,0,5,7
SOIYTYS12A8C134C86,other,en,0,0,2,4
SOHAGSO12AB0185C31,other,en,7,3,3,7
SOKSASF12A58A7A08B,other,en,2,9,2,1
SOBBKHN12AC468BC73,other,en,6,6,2,3
SOEVAMO12AC90716AD,other,en,1,8,1,6
SONLJKK12A8C1425F9,other,en,8,6,4,8
SOBTTZR12A6D4FB6D0,blues-rock,en,4,5,5,7
SOFJHBV12A6D4F446A,other,en,5,6,2,7
SOJTAUQ12AC4689DD9,other,en,8,7,9,7
SOLPJPM12A8C141BDE,other,en,0,6,4,3
SOZMVGJ12A8AE4565D,power pop,en,1,8,8,7
SOUHAOT12AC9071AC4,ccm,en,8,6,0,4
SOAXAPU12A67020EF9,heavy metal,en,8,7,9,6
SOYBKEI12AB018884E,other,en,0,1,4,7
SOWPNGV12AB0189556,post-grunge,en,8,8,1,3
SOVBLDE12AB017F8AF,other,en,1,8,8,8
SOELPYX12A8C141731,other,en,3,1,4,6
SOUGIYB12A8C13FBF1,other,en,8,6,0,1
SOQZOSE12AB01898B0,other,en,8,6,4,1
SOLZCDF12AB017DF6B,other,en,6,5,2,6
SOCFKOX12A67ADAE95,other,en,5,8,1,1
SOYMQXY12A6D4FC5BD,blues-rock,en,1,6,5,6
SOGJQKY12A58A77A8D,other,en,7,3,2,3
SOZFUSK12AB01827F9,other,en,7,3,3,9
SOENTVS12A8C136556,roots reggae,en,9,4,6,9
SOPMAQD12A8C141E57,other,en,3,1,2,3
SOXAUES12A8C133821,other,en,2,9,2,7
SOCONYN12A8AE48117,blues-rock,en,8,7,9,6
SOQOPEK12A8C140F49,other,en,5,3,3,0
SOTLUIS12AC468BB74,gangster rap,en,9,4,6,8
SOXODWS12AC4689066,other,en,8,6,3,1
SOEGATN12A6D4F73B9,other,en,8,7,9,5
SOKFNSF12A8C13C425,other,en,8,6,4,1
SONMIAH12A6D4F73C1,other,en,1,8,8,3
SOHWKRB12AB017EB39,other,en,4,5,2,1
SODFRDR12A8C13CAE4,progressive house,en,7,3,3,9
SOBCOUT12A58A7A52A,other,en,5,4,2,5
SOLREKJ12AF729FF59,other,en,1,8,8,8
SOQBJHP12A6D4F7ED9,other,en,5,0,2,8
SOQMZCQ12A8C1335F0,other,en,4,5,5,3
SOFNRTP12AC90717AA,roots reggae,en,5,4,6,4
SOHVOAF12A8C143ED2,other,en,9,8,1,3
SOBUVYW12AB0184EC5,other,en,5,3,3,2
SOWNICQ12A8C132752,other,en,5,6,0,4
SOLTIVF12AAFF43797,other,en,8,6,6,7
SORJPQM12A8C1338BB,other,en,2,9,2,3
SOVCPGK12AB01894AB,chanson,en,4,5,2,1
SOWYEWY12A67020333,other,en,0,0,0,1
SOJOAOZ12A58A7D7B6,ccm,en,0,0,0,5
SOMKBNA12AB017BEA1,other,en,0,0,2,3
SOIQGXP12A6D4F8C27,ccm,en,8,7,0,3
SOQMMLD12AB017F3CC,dance pop,en,0,0,0,7
SOFLHAS12A8C13851C,pop rock,en,0,0,0,7
SOYLVTU12AB0181B08,other,en,8,6,8,7
SOVEIBB12A8C13E5C3,other,en,8,7,9,7
SODVGUA12AB017D708,blues-rock,en,8,7,2,3
SORYMFO12AB0185343,chanson,en,8,6,7,6
SOUFQJU12A58A80EAC,other,en,4,5,2,3
SOYDMDZ12A8C13B65F,other,en,4,5,8,0
SOGLNWB12A8C142D82,other,en,1,8,1,8
SOGYZOF12A67020D72,ccm,en,8,6,0,8
SOWTOPX12AF72A7A17,gangster rap,en,5,4,6,5
SOJFLBP12A81C22DB2,other,en,8,7,1,6
SOCMXKQ12A8AE47D58,other,en,7,3,2,1
SOLDKTL12AC3DF99EC,gangster rap,en,9,4,6,8
SOAXHCC12A8C14330F,other,en,2,5,2,1
SOSSSPO12A8C135F1A,other,en,4,6,0,1
SOYYAKA12A58A7D409,chanson,en,3,1,5,8
SOCDQJG12A8C133163,other,en,8,8,8,7
SOWHSLN12AB01875F0,chanson,en,6,0,4,8
SOXHBWK12A8C133D3D,other,en,7,3,3,1
SOPGSVK12A8C13CD10,other,en,1,8,9,6
SOJBRYI12A6D4F80EF,other,en,9,4,8,8
SOTWSZN12AB0187523,other,en,5,4,3,8
SONWBTR12A6D4FCFFE,other,en,9,3,3,0
SOOKZLP12A8C13F561,gangster rap,en,9,4,6,5
SOPWKOX12A8C139D43,other,en,8,7,9,0
SOHANQX12A8C13C2C4,power pop,en,8,7,9,6
SOEMYLB12AB0182CFA,other,en,8,6,4,5
SODKEQI12AB018D636,other,en,9,2,6,7
SONLIAJ12A8C133459,blues-rock,en,6,7,9,6
SOWNJJD12A6D4F9E34,other,en,9,2,5,0
SOGHGOM12A67ADC18F,other,en,6,5,2,7
SOHLAYJ12A58A7EC8D,other,en,9,2,7,1
SOVAIXW12AB0184398,other,en,2,9,4,7
SOMNUEC12A8C13D9D3,other,en,0,6,2,0
SOOCPDS12A8AE469F0,other,en,7,6,9,8
SOPPACU12AB017EA7E,other,en,6,5,2,7
SOULUVY12A8C13A6CE,other,en,8,6,0,0
SOIBEXL12A8AE46975,other,en,9,4,6,5
SOLLRRJ12AB01889BF,latin jazz,en,0,1,2,6
SOLIQZK12A6D4FB91D,other,en,8,4,6,5
SOUKQFT12A58A7B3CA,other,en,3,1,2,0
SOEBXBQ12A8AE47F49,ccm,en,8,6,0,6
SOWEKTS12A6310F101,other,en,0,0,9,5
SONPLPJ12AC4685296,other,en,3,1,6,7
SOCVTUH12AC90978F1,other,en,6,5,4,7
SOLRPYX12AB0184061,other,en,3,1,6,8
SOCVMHO12A6D4F9C77,other,en,5,0,8,2
SOVRIRM12A8C13B476,other,en,8,6,4,5
SOPYPCN12A58A7A856,other,en,1,8,8,6
SORVEEG12A670200D2,other,en,1,8,1,8
SODANTC12A8C13438C,hip hop,en,9,4,6,0
SOAHDEK12A8C13A82E,progressive house,en,8,6,3,8
SOKYOFO12AF72A2F06,other,en,8,7,9,6
SOUPPFT12AB01849D5,other,en,5,4,3,8
SOKSBCY12AB01814A4,other,en,0,0,8,7
SORYFNI12AF72A2B2C,other,en,8,6,5,8
SODZLWS12A8C136414,other,en,0,0,2,0
SOMURVQ12A67AD741A,other,en,5,4,6,0
SOMKCIK12AB018D1D2,blues-rock,en,8,7,5,7
SOCFPZG12AB0181461,dancehall,en,5,4,6,0
SOXHGFE12AAF3B1DC8,dance pop,en,7,6,0,5
SOERWLL12AB0189813,other,en,5,3,6,6
SOJUGKQ12A8C13A83A,other,en,2,9,2,3
SOAPEEL12A81C21ADE,other,en,0,1,4,7
SOELJKL12A8C13C57C,other,en,4,5,2,1
SONQNPM12A67020A32,dance pop,en,8,6,0,1
SOEUTRM12AB017E140,other,en,8,6,2,8
SOJMUAN12AB0183911,hip hop,en,5,4,6,5
SOFPKRM12AC3DF6764,other,en,7,3,3,7
SOJLJIE12AB017E507,other,en,6,6,0,7
SOXFMSW12AB0186F4F,other,en,5,3,3,8
SOQWOLC12AB018393D,other,en,4,5,2,3
SOVJMFO12AB017E9A7,other,en,1,8,1,6
SOEPZJJ12A58A7C130,other,en,7,3,3,8
SOZYRBU12AB0181196,hip hop,en,0,0,6,7
SOQUORP12AB018BD93,other,en,1,8,8,7
SOAZHQF12A8C13460C,other,en,4,5,0,7
SOHJIJB12AC468829E,hip hop,en,9,4,6,5
SOEWBVN12A8AE48CB0,gangster rap,en,9,4,6,8
SOCPSMO12A58A7C691,heavy metal,en,1,8,8,4
SOOOTTC12A8C13279E,other,en,4,5,2,3
SOQRTCV12A67020430,other,en,8,7,9,0
SOTRCLJ12AB0182F40,other,en,4,1,5,4
SOSEMEI12A58A7C561,other,en,1,8,1,8
SOXEOQW12A58A7DB48,other,en,1,3,3,8
SOBYJFO12A8C1365DD,other,en,2,9,2,1
SOZNYHL12A58A7F979,other,en,2,9,2,3
SOJCYES12A6D4F78AE,other,en,7,7,2,7
SOZEMUM12A6D4F9672,chanson,en,6,5,9,3
SOILAFT12A8C13AE3D,pop rock,en,8,7,8,1
SOODLJF12AB017F2EE,other,en,1,8,1,6
SOJQNWK12AB0183758,other,en,8,7,1,7
SOYLCIA12A81C2387A,other,en,5,3,2,5
SOKCIOZ12A8C13F625,other,en,5,7,8,3
SOGOOMV12A6D4F6BEB,dance pop,en,1,3,3,1
SOUBNYW12A8C1460C3,other,en,5,4,6,0
SOGYEFP12AF729F8DF,other,en,9,4,7,0
SOQXSVW12A58A7A419,other,en,2,9,2,1
SOASNLL12AB018129B,other,en,0,0,2,3
SOWOYGM12A6D4FB4C1,hip hop,en,9,2,6,6
SOSWCOP12AB01864AF,other,en,9,4,6,4
SOCDLSK12AB018168E,other,en,4,5,2,3
SOPIRTQ12A8C131DF9,other,en,3,1,5,4
SOGXGUK12A6D4FC1B4,country rock,en,6,1,5,3
SOAYEQY12A8C140810,roots reggae,en,5,4,6,8
SOILZTW12A8C1438A1,heavy metal,en,5,7,9,5
SOFQTGN12A8C13E0E8,other,en,1,8,1,8
SOCIUEE12A6D4F95D1,dance pop,en,8,6,7,4
SOWQVVZ12A58A7B65C,heavy metal,en,7,7,9,6
SOLNCDE12AC468EC62,gangster rap,en,4,5,6,5
SOLOLMU12A8C133FBB,ccm,en,4,6,0,9
SOJQTDA12AB0181540,post-grunge,en,8,7,8,5
SOGYMWC12A6D4FBAF2,ccm,en,8,6,0,6
SOFLKHX12A6701C32A,other,en,7,3,2,5
SOJOUBX12AB018A61A,roots reggae,en,9,4,5,5
SOUMZVI12AB018567C,other,en,3,1,2,1
SORQTDS12AB0186ED3,gangster rap,en,5,4,6,5
SOOAWZF12AB017BE3B,other,en,3,1,2,1
SOZQJSC12A58A7F42F,other,en,6,7,9,3
SOBVZHC12AB0181786,other,en,8,6,3,8
SOXVFYT12A81C2351C,other,en,0,5,2,3
SOQRMSV12A8C13DD92,other,en,1,8,4,9
SORTPHZ12A8C13D374,gangster rap,en,5,4,6,0
SOWSCTG12A6D4FA919,other,en,3,1,2,8
SOGVWVG12A6D4FCD8A,other,en,8,8,1,8
SOVSHWF12AF72A75EF,other,en,5,4,6,7
SOPSCBU12AB018B6DC,other,en,4,5,2,1
SOMPAOJ12A6D4F68BB,other,en,6,0,2,7
SOODOKY12A6701C584,power pop,en,8,7,9,7
SOLXAOA12A8C13520A,heavy metal,en,1,8,9,9
SOKEPVI12A6701E91E,other,en,5,6,3,1
SODQZVY12AB018BF68,other,en,6,7,9,1
SOLEIOS12AB018372B,other,en,3,1,2,7
SOKWEYI12AB018B712,other,en,3,9,2,7
SOFHYZU12CF530E59B,dance pop,en,4,5,0,1
SOHBPQS12A58A7A631,other,en,4,5,2,7
SOYXOJV12AB017FC27,progressive house,en,1,3,3,4
SODJKTV12A8C137456,other,en,4,0,0,1
SOIDKSM12A8C13C275,blues-rock,en,7,7,5,6
SOJOGRW12AB0183B0C,other,en,5,4,6,1
SONCRFH12A8AE495EF,other,en,2,9,2,3
SOMNCXX12A8C130C46,post-grunge,en,4,7,9,8
SOIASMV12AB0182DC0,other,en,4,0,2,3
SOQOSFA12AC960D97D,other,en,0,0,7,5
SOPNFYY12AB01828D4,other,en,0,0,1,0
SOUTCRW12A8C13D937,other,en,8,8,9,8
SOMMAMA12A8C13F9E7,heavy metal,en,3,1,8,4
SOHCGGR12A58A78585,other,en,0,0,0,0
SOJVPKL12AB018E875,roots reggae,en,5,6,6,7
SOMYHTA12A6D4FB87D,other,en,9,2,7,0
SOPQSPR12AB0183C46,other,en,6,5,9,3
SOALBQW12A8C142359,other,en,8,6,2,1
SOQNJSP12AB017D3B5,other,en,0,0,8,3
SOXFWZI12A58A7D561,other,en,3,1,5,8
SORRHHE12A58A7EAC1,other,en,9,2,7,0
SORCCVC12A8C13DFB5,other,en,1,6,3,6
SOFLNBJ12AB017EC59,blues-rock,en,8,7,4,8
SOEOYCV12A8C13CC6F,other,en,1,8,8,8
SOWNYEK12A6701F046,other,en,2,9,2,0
SOHSQVS12A8C1369F2,other,en,0,0,2,7
SOCYUZL12A6701FA23,dance pop,en,4,6,0,7
SOZNESJ12A6D4FD187,other,en,1,8,1,6
SOKJZRV12A6D4FBEF7,power pop,en,8,7,8,5
SOQTFZH12AB0188264,other,en,7,3,6,5
SOSXIUD12AB017FBB6,other,en,2,9,0,3
SOKVJQB12A6D4FD0CE,other,en,5,4,6,7
SOOJCHC12A6D4F81E1,post-grunge,en,8,7,9,9
SOEXJDG12A8C137AE8,other,en,1,8,7,5
SOVTUWX12A58A7E944,other,en,0,6,0,7
SOKQUFP12A8C140A16,other,en,5,4,5,7
SODMXRL12A58A7E9C6,other,en,3,5,2,7
SOCZYSK12A8C135DB0,other,en,9,2,7,8
SOLZZPQ12A8C130C70,other,en,4,5,4,6
SOUNBPD12A6D4FDB4E,other,en,7,3,3,8
SONZDGL12AB018CD7C,other,en,0,0,2,3
SOYBSGS12A8C140EBF,hip hop,en,9,4,6,2
SOPXSEX12A670204A0,other,en,0,0,0,7
SODJYRI12AB0188BDD,other,en,2,9,2,1
SOEUZAC12AB018C2B0,other,en,5,4,5,6
SOUXPPN12CF530E5EB,other,en,8,6,4,0
SOVQEOZ12AB0181472,other,en,5,5,4,7
SOGFNPM12AB0183EFA,other,en,1,3,3,8
SOXESGI12A8C13F85C,other,en,0,1,5,6
SOAOPVN12AAF3B1856,dance pop,en,1,6,3,5
SOZJQGK12A6D4FD5BE,pop rock,en,8,7,9,6
SOHFZQQ12A58A7FA07,other,en,5,9,2,3
SOPCFDS12AB017E0E5,other,en,1,8,8,6
SOLTAOU12A8C1375CB,pop rock,en,5,0,0,5
SOKQWLL12AB01861F7,other,en,6,0,4,1
SODEWQE12A8C143E6A,other,en,0,1,2,7
SOGAMBY12A8C140D10,pop rock,en,0,6,3,1
SOEPYBI12A8C13AF79,other,en,6,0,9,3
SOPXOYP12AB01883DE,other,en,6,0,2,3
SOYBRXG12A58A776D6,other,en,8,7,9,6
SOKJITL12AB017E7FF,other,en,1,8,3,3
SOUAUZJ12A8C137CDA,other,en,4,5,4,7
SOVBYCN12A8C13AABC,other,en,1,8,8,5
SOUUKDE12AB018956E,other,en,3,1,4,4
SOFSFXP12A8C13F077,other,en,4,6,3,8
SOKSVVV12AB0181165,other,en,6,5,2,3
SONDARV12AB017C7CD,ccm,en,8,6,0,5
SOSPFEP12AC468825B,other,en,6,5,2,3
SOGBONS12AB0181C65,other,en,5,6,7,6
