song_id,artist_name,title,tempo,loudness,duration,cluster
,Redman / Saukrates / Icadon,Get 'em,0,0,204.19873,2
,Hard Romantic,Romanza,0,0,267.7024,1
,Tracy Byrd,Walking To Jerusalem,0,0,209.08363,2
,Helen Love,Calm Down Dad,0,0,143.15057,0
,Connemara Stone Company,Dragonfly,0,0,192.10404,2
,DJ Clue / P. Diddy,Intro,0,0,64.70485,0
,Helen Love,Bigbigkiss,0,0,213.39383,2
,Daniel Johnston,To Go Home,0,0,270.78485,1
,Lidell Townsell,Duh Duh Da,0,0,201.82159,2
,Light Of The World,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",0,0,251.92444,2
,Dark Shadows,Departure / End Title (Love Theme From Night Of Dark Shadows),0,0,115.43465,0
,Sue Foley,She Don't Belong To You,0,0,224.65261,2
,Basic Channel,Q1.1 Edit,0,0,62.92853,0
,Ben Sidran,Blowin' In the Wind,0,0,307.80036,1
,Joy Division,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),0,0,245.34159,2
,Jim Jones featuring Oshy,This Is For My Bitches,0,0,224.31302,2
,Krayzie Bone,Let It All Go,0,0,175.5424,0
,Mills Brothers,Youre nobody till somebody loves you,0,0,79.64689,0
,Barry Mann,Here You Come Again (LP Version),0,0,170.44853,0
,Jim Kweskin with Samoa Wilson,Brother Can You Spare A Dime (Album Version),0,0,325.35465,1
,Jimmy Page,Hummingbird,0,0,322.97751,1
,Fake Problems,Tabernacle Song,0,0,195.47383,2
,John Travolta / Christopher Walken,"(You're) Timeless To Me (""Hairspray"")",0,0,287.16363,1
,Anthony Watson,I'm Gonna Take My Time,0,0,259.83955,2
,The Misfits,Dig Up Her Bones,0,0,181.21098,2
,Selena,Cien Anos,0,0,190.35383,2
,ATB,Collides With Beauty,0,0,349.04771,1
,Eurythmics,A Little Of You,0,0,236.61669,2
,Bruisers,2 Fists Full Of Nothing,0,0,289.01832,1
,Paul Avgerinos,In My Heart,0,0,338.96444,1
,Jimmy Riley,Amaze,0,0,215.24853,2
,Héroes del Silencio,El Mar No Cesa (Live),0,0,198.89587,2
,Steve Green,Forgive Me (High Key-Premiere Performance Plus),0,0,211.722,2
,Pyranja,Anfang Vom Ende,0,0,60.55138,0
,The Perrys,I'll Pray For You,0,0,255.26812,2
,Evolution,My Own Way,0,0,208.50893,2
,Paul Buckmaster,Dunn's Revenge,0,0,123.76771,0
,Charlie Walker,Pick Me Up On Your Way Down - Original,0,0,152.73751,0
,Peloton,Beloki,0,0,238.05342,2
,Eko Fresh feat. Ado,Ich bleib so wie ich bin,0,0,215.92771,2
,Wilks,Brightess night,0,0,256.07791,2
,The Statler Brothers,Shenandoah,0,0,201.27302,2
,Der Plan,Schauet Her!,0,0,34.32444,0
,NO-TONE ft.Inusa,Life is Love,0,0,396.7473,1
,David Saylor,Que Ves Por Tu Ventana,0,0,218.22649,2
,Martin Lawrence,Talking During Sex (LP Version),0,0,202.78812,2
,Berrogüetto,Nadal De Luintra,0,0,242.62485,2
,Frenchy,Smith & Wesson,0,0,246.17751,2
,The New York Dolls,Vietnamese Baby,0,0,234.84036,2
,Cadacross,Bring Out Your Dead,0,0,217.93914,2
,Alice In Chains,Angry Chair,0,0,262.47791,2
,Anti-Flag,The Modern Rome Burning,0,0,299.80689,1
,Silverchair,Spawn (Again),0,0,207.56853,2
,Beherit,Suck My Blood,0,0,266.89261,2
,Rocky Whatule,Friends Of All Races,0,0,283.74159,1
,Michelle Tumes,Love Shines Through  (Dream Album Version),0,0,232.22812,2
,Casiotone For The Painfully Alone,White Jetta,0,0,197.25016,2
,Aphasia,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",0,0,244.32281,2
,EPMD,Jane 5,0,0,161.35791,0
,Mariano Yanani,Canon In D Major (J. Pachelbel),0,0,192.41751,2
,Architecture In Helsinki,Need To Shout,0,0,249.28608,2
,Lara,Café Sarajevo,0,0,190.85016,2
,Atreyu,Gallows (Album Version),0,0,208.66567,2
,Save As,Fanfara,0,0,228.98893,2
,Patrick Eudeline,La Nuit,0,0,188.21179,2
,Jean Lumière,La chanson des genêts,0,0,183.43138,2
,Taking Back Sunday,You Know How I Do [Live From Bamboozle],0,0,227.57832,2
,Piero Esteriore,Io Vivo,0,0,246.54322,2
,Grup Knar,Ay Nare Nare,0,0,381.70077,1
,Warrior King,Breath Of Fresh Air,0,0,225.77587,2
,Sonny Landreth,She Left Me A Mule ,0,0,212.63628,2
,Buju Banton,Destiny,0,0,239.0722,2
,B.A.D.,Chu Hsin,0,0,241.81506,2
,Wet Wet Wet,Love Is All Around,0,0,246.38649,2
,Falling Into Place,Cell (Album),0,0,293.72036,1
,Timbalada,Maracaia,0,0,242.1024,2
,Johnny Nash,There Are More Questions Than Answers,0,0,167.26159,0
,Mario Rosenstock,Radio Jay,0,0,361.82159,1
,Marty Robbins,DEU470956112,0,0,129.67138,0
,Jay Pérez,Ya Basta,0,0,193.802,2
,Catherine King/Matthew Schwinghammer/The American Boychoir,Trois Noëls québècois (trad): Gabriel,0,0,125.3873,0
,Bimbo,Lebaran,0,0,288.86159,1
,Arne Weise,Sommarens sista mås,0,0,198.24281,2
,Hank Penny,Wang Wang Blues,0,0,126.95465,0
,Samba Mapangala and Orchestra Virunga,Siri,0,0,301.66159,1
,Jason Miles,Suba,0,0,256.20853,2
,Nightwish,Beauty And The Beast,0,0,382.58893,1
,The Fureys,The Lonesome Boatman,0,0,234.50077,2
,Joe Lynn Turner,Knock Knock,0,0,231.1571,2
,Kent,Markus sång,0,0,215.562,2
,Bob Newhart,General Chariot Corp. (LP Version),0,0,326.29506,1
,BB King,She Don't Move Me No More,0,0,186.40934,2
,Black Flag,Police Story,0,0,92.36853,0
,Chris Standring,Through the Looking Glass (jazz),0,0,261.0673,2
,Moonspell,Alma Mater,0,0,318.9024,1
,Finntroll,Ormhäxan,0,0,278.93506,1
,Beautiful Creatures,Wish (Album Version),0,0,263.96689,2
,Oh No,Soul of Ethiopia,0,0,110.57587,0
,Henri Pousseur,Prospection,0,0,298.73587,1
,The Wiyos,Dontchaletmecatchya,0,0,186.30485,2
,Eddie and the Subtitles,Louie Louie,0,0,143.98649,0
,Bon Jovi,This Ain't A Love Song,0,0,432.97914,3
,Dope Stars Inc.,Chase The Light,0,0,233.22077,2
,The Vaughan Brothers,Good Texan,0,0,262.29506,2
,Marygold,Neglected,0,0,225.09669,2
,Bobby Darin,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),0,0,124.9171,0
,Jean Lumière,Je suis le passeur du printemps,0,0,144.19546,0
,Scott Ainslie,Chumpman Blues,0,0,175.04608,0
,Sivuca,Forró Praieiro,0,0,202.78812,2
,Flink,Russian Doll,0,0,273.10975,1
,Heaven 17,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),0,0,273.84118,1
,Tyree,My M.B. Thang,0,0,399.93424,1
,Robert Lockwood_ Jr.,Big Legged Woman,0,0,278.38649,1
,The Shangri-Las,Bull Dog,0,0,157.85751,0
,The John Buzon Trio,I Can't Believe That You're In Love With Me (Digitally Remastered 95),0,0,140.56444,0
,Cabas,Como Nuestro Amor No Hay Dos,0,0,207.82975,2
,Yellowcard,One Year_ Six Months,0,0,208.79628,2
,Elvenking,Trows Kind,0,0,357.45914,1
,Small Faces,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,0,0,248.24118,2
,Kira,Song For Stephin Merritt,0,0,193.17506,2
,Jay-Z,Change Clothes,0,0,259.05587,2
,Fabián,Mis calles de arena,0,0,241.68444,2
,Ray Lynch,Kathleen's Song / Ray Lynch,0,0,250.22649,2
,Keep Of Kalessin,Ascendant,0,0,270.21016,1
,Gabriel Grossi,Cai dentro,0,0,253.43955,2
,Jeanie Lambe & The Danny Moss Quartet,My Funny Valentine,0,0,204.61669,2
,Jacques Douai,L'Etang Chimérique,0,0,122.46159,0
,Mercedes Castro,El Capiro,0,0,197.09342,2
,Jedi Mind Tricks,Silence,0,0,205.06077,2
,Charlie Cruz,Si Te Dicen Por Ahi,0,0,280.45016,1
,Hermeto Pascoal,Little Cry For Him (Chorinho Pra Ele) (LP Version),0,0,131.36934,0
,Elliot Goldenthal,Pickled Heads,0,0,305.50159,1
,Nick Colionne,If You Ask Me,0,0,215.14404,2
,Beherit,Werewolf_ Semen And Blood,0,0,185.05098,2
,Sleepy John Estes,Need More Blues,0,0,197.0673,2
,Bobby Darin,Moritat (Mack The Knife),0,0,210.38975,2
,SNAP!,"Beauty Queen (12"" Spoon Club Mix)",0,0,404.37506,3
,Marco Beltrami,Revelations,0,0,209.08363,2
,The Steeles,On The Road To Emmaus,0,0,231.41832,2
,Janice Vidal,Li Jia Chu Zou,0,0,246.59546,2
,Eluveitie,(Do)Minion,0,0,307.69587,1
,Dark Party,Active,0,0,261.58975,2
,Sonora Santanera,Cuando Quieres Tu,0,0,167.70567,0
,Kanda Bongo Man,Djessy,0,0,554.68363,3
,Albin Myers,Times Like These,0,0,493.29587,3
,Múm,Nightly Cares,0,0,249.05098,2
,Tommy McLain,Let It Be Me,0,0,196.38812,2
,Ensiferum,Into Battle,0,0,352.49587,1
,Flor Silvestre,Aquel Amor,0,0,207.75138,2
,Janet Jackson,Interlude: Livin'...In Complete Darkness,0,0,67.10812,0
,Hot Live Guys,I'm A Killer,0,0,138.13506,0
,David Lynch,Unicorn,0,0,618.23955,3
,Alacranes Musical,Indita Mia (Album Version),0,0,284.1073,1
,Ron Goodwin,The Lull Before The Storm,0,0,99.97016,0
,Vusi Mahlasela,Amdokwe,0,0,250.48771,2
,John D. Loudermilk,Nassau Town,0,0,123.42812,0
,Margaret Becker,Look Me In The Eye,0,0,193.74975,2
,Kraftwerk,Pocket Calculator (2009 Digital Remaster),0,0,272.03873,1
,Pumpkin Buzzard,The Buzzard's Back in Town (Live),0,0,61.57016,0
,William Orbit,Harry Flowers,0,0,270.94159,1
,Radio Moscow,Broke Down,0,0,255.89506,2
,Giuseppi Logan,Bop Moon,0,0,454.94812,3
,Orchestra e Coro del Palacio de Bellas Artes Di Cittá del Messico_ Oliviero De Fabritiis_ Maria Call,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0,0,370.99057,1
,The Roches,Mr. Sellack (Album Version),0,0,243.51302,2
,Stille Volk,Orgasme Tellurique,0,0,276.37506,1
,The Elders,Gonna Take a Miracle,0,0,241.05751,2
,Tina Ann,Too Late (Orange Factory Extended Mix),0,0,395.62404,1
,Tam Tam Go!,Hypnotise The Cat,0,0,216.63302,2
,Conjunto Mar Azul,Dime,0,0,203.20608,2
,Tom Collier,Eddie's Pad,0,0,411.42812,3
,Jimmy Riley,Conversation,0,0,225.802,2
,Heavenly,Liberty,0,0,327.6273,1
,The Gentle Good,Hiraeth am Feirion,0,0,400.48281,1
,1. Futurologischer Congress,Die Art von Mann,0,0,196.64934,2
,Small Faces,Saylarvee (LP Version),0,0,136.88118,0
,Backstreet Boys,The Call,0,0,236.2771,2
,Charley Pride,Let The Chips Fall,0,0,163.52608,0
,Saigon Kick,ICU,0,0,233.66485,2
,Crazy Girl,Get Picked Up,0,0,323.00363,1
,Andy Griffith,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0,0,190.85016,2
,Lyrics Born,Over You (feat Joyo Velarde_ prod DJ Shadow),0,0,256.13016,2
,Killswitch Engage,In A Dead World (Album Version),0,0,254.45832,2
,Nicho Hinojosa,Tomame O Dejame,0,0,183.17016,2
,Nelson Ned,La Barca,0,0,241.57995,2
,Louis Prima & Keely Smith,When You're Smiling - Sheik Of Araby,0,0,239.51628,2
,Yami Bolo,The Wonders,0,0,234.03057,2
,Michèle Arnaud,Avec lui,0,0,172.01587,0
,Memphis Jug Band,Ambulance Man,0,0,161.54077,0
,Juan Farcik,Laziness,0,0,325.85098,1
,Pardesi,Dama Dam Mast Kalander,0,0,368.32608,1
,Les Ogres De Barback,Printemps,0,0,189.3873,2
,Janet Paschal,The Lord Will Go Before You,0,0,207.69914,2
,Sergio Franchi,Oh Little Town Of Bethlehem,0,0,165.74649,0
,Der Plan,Engel,0,0,218.67057,2
,Emotion Code,Mesmerise The Future Part 1,0,0,503.48363,3
,Dave Brockie Experience,Slips Of Paper,0,0,126.4322,0
,Matisyahu,Refuge,0,0,242.15465,2
,Debbie Davies,Backseat Driver,0,0,243.30404,2
,Natural Elements,More Than Vocals (MTV),0,0,246.67383,2
,Bow Wow Wow,Sex,0,0,167.83628,0
,Ashton Shepherd,Old Memory,0,0,260.51873,2
,Dakis,Sentimento (Asteri_ Asteraki),0,0,210.52036,2
,Smash Palace,Death of Me,0,0,274.442,1
,Elizabeth Cotten,Freight Train,0,0,295.60118,1
,Marcie Blane,Bobby's Girl (Previously Unreleased Demo - Stereo),0,0,143.25506,0
,Rubyhorse,The  First Of The Year,0,0,228.20526,2
,Tyrone Davis,Ooh La La,0,0,194.79465,2
,Flora Purim,Airto's Jazz Dance,0,0,246.67383,2
,THE CHIFFONS,When Summer's Through,0,0,156.36853,0
,Atman,The Traveller,0,0,284.31628,1
,Maria Bamford,Vennette,0,0,127.16363,0
,Vangelis,Procession,0,0,573.67465,3
,Babylon Disco,Multiplayer,0,0,181.39383,2
,Frankie J,Gone,0,0,273.00526,1
,Michael Stanley Band,Lost In The Funhouse Again,0,0,220.05506,2
,The Gentle Good,Cri'r Adar Main,0,0,197.19791,2
,Ray Pillow,We're Together Again,0,0,129.12281,0
,Uman,The White Spirit,0,0,319.08526,1
,Joe Satriani,Just Like Lightnin',0,0,300.82567,1
,Mariah Carey,Mine Again,0,0,241.65832,2
,Lauren Wood,Time Zone (Album Version),0,0,352.33914,1
,George Nooks,No One Knows,0,0,222.14485,2
,Baby Bash,If Your Na Na Get Wet,0,0,309.4722,1
,John Williams,Escape From The City,0,0,229.69424,2
,Y&T,Black Tiger,0,0,275.9571,1
,Earl Hooker,Love Ain't A Play Thing,0,0,298.91873,1
,The Ghost Of Lemora,Reach For The Ground,0,0,208.69179,2
,Cannon's Jug Stompers,Mule Get Up In The Alley,0,0,167.88853,0
,Rhian Sheehan,Existing Alone,0,0,288.62649,1
,Bob Marley,Small Axe,0,0,224.96608,2
,Usher,I'll Show You Love,0,0,283.89832,1
,Michèle Bernard,Le bar du grand désir,0,0,232.38485,2
,Dolores Keane,Telling Me Lies,0,0,229.92934,2
,Robin Frederick,Calling Dr Zarkov,0,0,272.01261,1
,Kanye West / Adam Levine,Heard 'Em Say,0,0,204.5122,2
,Yodi's,Zélé,0,0,300.5122,1
,Billy Butler,I'm Gonna Make Her Mine - Original,0,0,213.99465,2
,Rev. Timothy Wright,I Know A Man,0,0,244.74077,2
,Mario Rosenstock,Paint Ball,0,0,199.57506,2
,Lou Ann Barton,Please Come Home For Christmas,0,0,241.26649,2
,Mikey Dread,Hot Cross Bun,0,0,193.12281,2
,Alejandro Lerner,Nena Neurótica,0,0,199.54893,2
,D.O.W.N.,I Don't Give A F**K,0,0,265.66485,2
,Steve Chou,Yang Guang He Xu,0,0,270.10567,1
,Buckwheat Zydeco,Hot Tamale Baby,0,0,246.49098,2
,Royal S,I.A.I,0,0,95.9473,0
,Salieri,Now everybody's gone,0,0,238.81098,2
,Rocio Jurado,Mi Amante Amigo,0,0,238.05342,2
,Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),0,0,168.95955,0
,The Brooklyn Tabernacle Choir,Everything I Desire,0,0,226.66404,2
,30 Seconds To Mars,The Mission,0,0,245.02812,2
,Helen Love,First Boyfriend,0,0,156.21179,0
,Moonface,G G Kah,0,0,508.60363,3
,Moon Mullican,The Tie That Binds,0,0,181.31546,2
,Yuko Kanzaki,Seikurabe (Karaoke),0,0,145.8673,0
,Los Morros Del Norte,Raza Cristalera,0,0,130.76853,0
,Julien Clerc,L'horizon Chimérique,0,0,264.93342,2
,King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version),0,0,329.19465,1
,Incubus,Just A Phase,0,0,353.77587,1
,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,Werther - Lyric Drama in four Acts/Act I/Rêve! Extase! Bonheur!,0,0,234.26567,2
,The Nelons,Only A Look,0,0,237.03465,2
,Omni,It Is What It Is (feat. Anton X),0,0,479.9473,3
,Michael McDonald,Losin' End (LP Version),0,0,255.32036,2
,DJ Nasty,Do It,0,0,191.84281,2
,X-Raided,Fuckin' Wita Psycho,0,0,359.65342,1
,Sizzla,Love & Devotion,0,0,197.48526,2
,Michael Jackson,Just A Little Bit Of You,0,0,192.57424,2
,The Refreshments,My Girlfriend's Friend,0,0,195.39546,2
,Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,0,0,146.88608,0
,Dee Clark,You're Looking Good,0,0,133.3024,0
,Sofi Marinova,Studen plamuk,0,0,190.17098,2
,Timo Maas,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0,0,132.15302,0
,Cocoa Tea,Cooling Out,0,0,241.29261,2
,Los Ninos De Sara,Lioraras,0,0,226.58567,2
,The Almost,Little Drummer Boy,0,0,187.11465,2
,Carlos Jimenez,Anita Love's,0,0,324.98893,1
,Darwin Hobbs,Mercy (Album Version),0,0,307.69587,1
,Claw Hammer,Brother Brick Says,0,0,231.28771,2
,Kashief Lindo,If You Think You Are Lonely Now,0,0,190.37995,2
,Alas,Silencio De Aguas Profundas,0,0,628.21832,3
,The Black Crowes,Sting Me,0,0,348.89098,1
,IYOV,I See War,0,0,257.4624,2
,Doug MacLeod,The Sun Shine Down My Way,0,0,337.42322,1
,Ma Rainey,Hear Me Talking To You,0,0,183.53587,2
,Jimmy Hughes,Neighbor_ Neighbor,0,0,177.26649,2
,Stevie Ray Vaughan And Double Trouble,Mary Had A Little Lamb,0,0,166.73914,0
,Angela Dimitriou,Den Mporo Na Figo,0,0,99.7873,0
,Emotion Code,Trace Of Time,0,0,319.7122,1
,Ann Hampton Callaway,Skylark,0,0,347.79383,1
,Billy Price_ Fred Chapellier,The wrong woman,0,0,280.55465,1
,Hatebreed (int License),Between Hell and A Heartbeat [Explicit],0,0,174.28853,0
,F-4,SAMJHO NA,0,0,262.19057,2
,Bill Perry,Man  On The Side,0,0,217.88689,2
,Corey / Shaquille O'Neal,MVP,0,0,261.45914,2
,L7,This Ain't Pleasure,0,0,163.13424,0
,Los Chichos,Vuelve Junto A Mi,0,0,242.80771,2
,Teenage Fanclub,The Sun Shines From You,0,0,204.77342,2
,Nicholas,Poaki,0,0,152.68526,0
,Van Halen,"Dirty Movies"" (Album Version)",0,0,248.00608,2
,Jimmy Wakely,Midnight Wind,0,0,171.4673,0
,Epidemic,Catalyst (LP Version),0,0,205.19138,2
,Cobra Killer,Kick Jump - Part Jump,0,0,112.19546,0
,Birmingham Jubilee Singers,Toot Toot Dixie Bound,0,0,184.00608,2
,Marvin Sapp,Smile,0,0,264.09751,2
,Jeff & Sheri Easter,There Is a Way,0,0,241.99791,2
,Tel Basta,I'm Poured Out Like Water,0,0,220.36853,2
,Dark Fortress,Ghastly Indoctrination,0,0,459.33669,3
,Eddie Turner,Rise,0,0,306.78159,1
,Deodato,Night Cruiser (Album Version),0,0,378.09587,1
,Shaman,Battle Of The Tom Tom,0,0,445.77914,3
,Sugar Minott,Informer,0,0,226.40281,2
,The King Sisters & Alvino Rey,The Army Air Corps,0,0,163.97016,0
,Billy May & His Orchestra,Tenderly,0,0,147.59138,0
,Jeff Beck Group,Ice Cream Cakes,0,0,340.34893,1
,Mista,If My Baby (LP Version),0,0,259.3171,2
,X-Raided,Assisted Suicide 2.5,0,0,247.37914,2
,Malina,Shagi po bitomu steklu,0,0,239.72526,2
,Suzi Quatro,Mama's Boy,0,0,217.46893,2
,Kary Ng,Lian Ai Tian Chi,0,0,188.36853,2
,Humanzi,Anxiety,0,0,110.78485,0
,Steve Smith,Better Off That Way,0,0,270.99383,1
,Cedric Gervais Featuring Caroline,Spirit in My Life (Earnshaw's Instrumental),0,0,396.5122,1
,Gene Latter,Groove It,0,0,167.00036,0
,Buzzcocks,Get On Our Own,0,0,144.77016,0
,Jo Privat,Rossignol Montmartrois (Polka),0,0,146.57261,0
,Keb'Mo',Anybody Seen My Girl,0,0,176.5873,0
,Steel Pulse,Ku Klux Klan,0,0,231.49669,2
,Eluveitie,A Girls Oath,0,0,78.18404,0
,Alex,Love Selecta (feat Iffectz & Marwa),0,0,247.43138,2
,Backstreet Boys,Shape Of My Heart,0,0,173.5571,0
,Bob Marley,Lively Up Yourself,0,0,173.24363,0
,David Zinman;Pittsburgh Symphony Orchestra,Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo,0,0,641.48853,3
,Sofia Karlsson,I denna ljuva sommartid,0,0,340.21832,1
,Marvin Sapp,Whosoever Will (LP Version),0,0,393.09016,1
,Cece Winans,Because Of You,0,0,292.51873,1
,Rickie Lee Jones,Just My Baby,0,0,314.72281,1
,Rachael Lampa,I'm All Yours (LP Version),0,0,269.00853,1
,Seal,Still Love Remains (Album Version),0,0,354.76853,1
,Simply Red,Maybe Someday...,0,0,258.08934,2
,Planetakis,Letters to Norway,0,0,234.73587,2
,Red Hot Chili Peppers,Snow [Hey Oh] [Live Version],0,0,319.55546,1
,Robben Ford,Spoonful,0,0,367.98649,1
,Bézu,Le clair de lune à maubeuge,0,0,155.48036,0
,Juana Molina,j Uh!,0,0,213.26322,2
,Mothers Pride,Silence,0,0,244.71465,2
,Byzantine,Absolute Horizon,0,0,300.01587,1
,David Meece,Seventy Times Seven (LP Version),0,0,268.01587,1
,Jim Jones / Max B,Bright Lights_ Big City,0,0,256.39138,2
,Halfway to Gone,Turnpike,0,0,255.42485,2
,Ayo,Life Is Real,0,0,534.62159,3
,Rick Ross,They Know (Remix),0,0,105.40363,0
,The Fureys,The First Leaves Of Autumn,0,0,198.5824,2
,The Perrys,By Faith I Can Touch Him Now,0,0,241.44934,2
,Bob Crosby,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),0,0,171.85914,0
,Joy Division,Passover,0,0,128.67873,0
,Sofia Karlsson,Blåsut,0,0,165.69424,0
,Mario Piu',Communication (More Mix),0,0,355.39546,1
,The Frantic,Rock & Roll Renegade,0,0,146.15465,0
,Devo,Soo Bawlz,0,0,141.08689,0
,Ruffneck,C'Est Moi L'BO$$,0,0,201.97832,2
,Shirley Caesar,Wait On The Lord  (LP Version),0,0,408.05832,3
,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,She Flock To Me,0,0,192.86159,2
,Kings Of Leon,Genius,0,0,168.82893,0
,Flamin' Groovies,Evil Hearted Ada,0,0,199.96689,2
,Candy Lo,Ji Nian Pin,0,0,244.03546,2
,Tum Tum [DJ Drop Mix],Definition Of A Zilla'Naire,0,0,87.14404,0
,The Jeremy Spencer Band,Travellin' (Album Version),0,0,206.05342,2
,The Stooges,Studio Dialogue (#19),0,0,43.91138,0
,Christie Hennessy,Roll Back The Clouds,0,0,332.69506,1
,Marga Gomez,Introduction,0,0,26.93179,0
,Eddie Cantor,That's The Kind Of Baby For Me,0,0,145.31873,0
,Roberto Roena,Oriza Eh,0,0,224.522,2
,Kings Of Leon,My Party (Kenna Remix),0,0,225.27955,2
,Pentangle,Hole In The Coal,0,0,159.68608,0
,Jaime Urrutia,Suite nupcial (directo Enjoy 07),0,0,213.68118,2
,A Tribe Called Quest,Scenario,0,0,251.14077,2
,Eddie Cano,Green Fields  (Album Version),0,0,152.99873,0
,Shade Sheist / DJ Vice / DJ Echo / Damizza,Holla Boyz Outro,0,0,88.39791,0
,Andy Russell,Easter Parade (1992 Digital Remaster),0,0,188.682,2
,David Meece,Gospel Train (LP Version),0,0,185.33832,2
,Placebo,Evalia,0,0,260.75383,2
,Orquesta Aragón,Mambo del Beso,0,0,182.85669,2
,Barbara Fairchild,Boulevard In Heaven,0,0,236.56444,2
,Dave And Ansel Collins,Two Four One,0,0,151.84934,0
,Nick Cave & The Bad Seeds,Stagger Lee,0,0,315.08853,1
,Connie Smith,I'll Come Running,0,0,125.67465,0
,Uphill Battle,Thresh Hold,0,0,166.37342,0
,Moments In Grace,Broken Promises (album version),0,0,195.91791,2
,Wilks featuring pee wee ellis,Boogie,0,0,210.80771,2
,Mau Mau,Neir,0,0,255.55546,2
,Nine Inch Nails,Survivalism,0,0,256.83546,2
,John Brown,Sarah Palin {I Wanna Lay Pipe},0,0,221.43955,2
,DÉSOLÉ,Provisoirement,0,0,145.08363,0
,Michael McDonald,Nowhere To Run,0,0,195.70893,2
,Pascal Obispo,Chlore,0,0,231.00036,2
,K-OS,AquaCityBoy,0,0,161.51465,0
,Buddy Miles,Santa Claus Is Coming To Town,0,0,177.52771,2
,Tanto Metro & Devonte,Fat Tianne,0,0,208.45669,2
,Bob Sinclar,"Lala Song (Matesi DJ ""Silverstatix""remix",0,0,342.69995,1
,DJ Nasty,Houston Anthem,0,0,188.26404,2
,Angelo Badalamenti,Dinner Party Pool Music,0,0,86.56934,0
,Bill & Gloria Gaither,Til The Storm Passes By,0,0,175.15057,0
,Tin Hat Trio,Width Of The World,0,0,407.06567,3
,Rihanna,Music Of The Sun,0,0,235.98975,2
,Venice,More Than One Love,0,0,186.40934,2
,Kanye West,Street Lights,0,0,189.962,2
,Dolce; Orange Factory,Fire (Orange Factory Dub),0,0,419.76118,3
,Tommy Torres,Pegadito,0,0,219.21914,2
,The Jets,Curiosity,0,0,280.65914,1
,Sui Generis,Cuando Ya Me Empiece A Quedar Solo,0,0,335.33342,1
,Grace Gale,La Matanza,0,0,247.71873,2
,Kassav',Medley Final,0,0,655.67302,3
,Eminem,Beautiful,0,0,397.60934,1
,Cauda Pavonis,Juggernaut,0,0,205.11302,2
,Stew,L.A. Arteest Café,0,0,299.07546,1
,King Tee,On Tha Rox,0,0,109.13914,0
,Twista,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),0,0,259.36934,2
,X,All Over Now,0,0,233.22077,2
,Alain Morisod,L'Amour en Heritage,0,0,241.65832,2
,Geddy Lee,Runaway Train (LP Version),0,0,271.46404,1
,Sunnyland Slim,No More Troubles,0,0,344.71138,1
,Suicidal Tendencies,Two-Sided Politics,0,0,61.83138,0
,Mystic Rhythms Band,Firedance,0,0,206.2624,2
,Jerry Goldsmith,The Keys,0,0,110.70649,0
,Steve Erquiaga,Prelude In C Minor From The Well Tempered-Clavier,0,0,184.29342,2
,Robert Palmer,Love Can Run Faster,0,0,247.95383,2
,Alexis HK,Juste Une Fois,0,0,98.66404,0
