song_id,artist_name,title,tempo,loudness,duration
SOKFHLV12AB0187A2F,Lonestar,Y.O.U. (Album Version),125.022,-3.321,214.12526
SOPTTLQ12A58A7B12B,Pennywise,6TH Avenue Nightmare,200.877,-5.111,159.89506
SOSSDRI12A8C13B97E,Sandra Mihanovich,Cuatro Estrofas,122.072,-13.328,263.18322
SOKTKHO12A58A7CDA5,Slum Village,Climax (Instrumental Mix),95.599,-8.42,200.61995
SOLVZZO12A8C130E19,Dixie Chicks,Give It Up Or Let Me Go,103.863,-6.98,296.30649
SOJFVGM12A8C13E2B2,Bomb Squad,BOMB SQUAD,109.614,-12.054,191.11138
SOSYGHA12AB0186AEC,Charlotte Gainsbourg,Le Chat du Café des Artistes,150.256,-9.838,241.65832
SOOYPCQ12A6D4FC50A,The Jordanaires & Orion,Joy to the World,106.317,-16.102,97.69751
SOPWHEV12AB017DC10,God Lives Underwater,Don't Know How To Be,169.966,-5.66,215.40526
SOLXDDC12A6701FBFD,Eminem,I'm Back,180.168,-3.989,312.2673
SOOAUWY12A8C14301D,Mack and Jamie,Althea Cooley,118.668,-14.629,27.6371
SOYHZYO12A8C1391D8,Bob Wills,Yearning Just For You,88.301,-12.009,160.26077
SOAOFAT12AB018975D,Don & Juan,Sincerely,98.442,-10.666,148.16608
SORWVEZ12A8C13C031,An Cafe,ONE WAY LOVE,152.988,-3.856,276.13995
SOGUTKT12A8C1442E4,Bob Hope,Merry-Go-Runaround,133.325,-13.21,147.722
SOUJQJI12AB0183C80,María Elena Walsh,Canción De Títeres,111.104,-11.836,114.80771
SOCORMS12A67AE124F,Eric Burdon,Devil's Daughter,80.031,-8.737,262.97424
SOZIQBP12A58A79F4E,Dark Shadows,The Taking Of Angelique,110.933,-24.522,67.05587
SOLMXIE12A8C1429A8,Circle Jerks,Question Authority,173.669,-10.18,122.64444
SOUMTXR12AB017BAB4,S.U.P,4tx.31b,154.01,-9.748,274.54649
SOZIQEG12A8AE46F8E,Deville_ Willy,Loup Garou,103.258,-13.75,291.91791
SOFJQSW12A58A7DD3B,Daniel Johnston,Oh No,105.641,-24.905,237.68771
SOVKHXD12A67020C86,Jake Hess,So Many Reasons,92.76,-13.478,168.77669
SOCHHXJ12A6D4F8E9B,Sophie B. Hawkins,32 Lines (Album Version),129.316,-7.838,302.86322
SOCPWFB12A6D4FA899,Georges Parys,Levallois Monte Carlo,90.278,-15.88,155.58485
SOQVVDQ12AB018300C,Diesel Boy,Dragonfly,205.553,-4.564,140.06812
SOZQJKU12A8C13A0C1,Jefferson Starship,Fading Lady Light,122.348,-8.365,220.52526
SOFKPLB12AC95F0493,The Irish Tenors,The Croppy Boy,142.612,-21.999,283.55873
SOHMIMK12AB018A437,Keep Of Kalessin,Many Are We,110.044,-5.377,292.41424
SOTSHSR12AB01899B6,Eyes Set to Kill,Play The Part,97.497,-4.392,158.95465
SOAVTUX12AB0181896,Rod Bernard,Cajun Honey (Cajun Lovin' Style),155.254,-14.314,103.44444
SOKUUOE12A6D4F80EB,Devo,Sloppy (I Saw My Baby Gettin'),88.841,-11.704,159.89506
SONNXKA12AB018A294,Geiom Feat. Marita,Reminissin',140.022,-9.983,363.38893
SOVCPCV12AAFF41B75,Pep Laguarda & Tapineria,Caseta del Plater,125.262,-16.265,340.53179
SOXFDJD12AB018580A,Ann Lee,2 People,170.373,-5.625,217.62567
SOQMROZ12AF729B758,The Red Jumpsuit Apparatus,In Fate's Hands (Album Version),199.004,-2.983,208.79628
SOILNCG12A6D4F9D6C,Sergio Mendes,Tem Do de Mim (Live At El Matador_ San Francisco),179.609,-19.397,161.59302
SOHEWXI12AB018960E,Chroma Key,Salvation,120.091,-11.242,160.31302
SODUSRP12A6D4FA762,Rachael Starr,Till There Was You (John Creamer & Stephane K Remix),127.996,-10.289,608.23465
SOBHYLB12A8C1424C4,Don Gibson,I Love No One But You,123.531,-14.257,169.63873
SOFUNWZ12AB01831A9,Hélio Ziskind,A história do incêndio do jequitibá de Carangola (Part 1),128.636,-15.316,143.67302
SOSUVLO12A8AE487E6,Anna Abreu,Shame,143.864,-6.692,205.45261
SOXDBMM12A6D4F9C58,Michael Card,Arise_ My Love (Song Of Solomon),93.542,-21.716,208.50893
SOCBUSG12AB0180568,Lonnie Brooks,Two Guitars Shuffle (take 1),124.471,-12.302,351.73832
SOCYTTZ12A8C1316EC,Stanley Clarke,What If I Forget The Champagne,123.352,-13.455,312.76363
SOCRSPK12A8C142FF8,Mykill Miers,Listen,91.16,-14.249,236.5122
SOFPFTF12A8C14172C,TEN MADISON,Elementro,92.699,-7.495,405.41995
SOWDGVW12A8C13B9B7,Rancid,Meteor Of War (Album Version),168.752,-3.869,81.10975
SOUGTLE12A8C14547F,Moon Mullican,Kangaroo Blues,95.278,-20.884,173.24363
SOBDYCT12AB0183AF5,The Shangri-Las,Remember (Walkin' In the Sand),65.771,-13.53,136.01914
SONXKLQ12A8C141242,The Katies,Tappin' Out (LP Version),155.193,-6.077,199.8624
SOKGPRX12A8C138268,James Horner,The Stranger,186.138,-30.387,231.57506
SOLSXXH12A8C143166,4 Skins,A.C.A.B. (Bumper Sessions),140.52,-7.238,89.44281
SOKPBBP12A8AE49419,Mario Telles,Nanã,97.34,-9.989,212.13995
SOONMKD12A81C2413A,The Scare,NOT IN LOVE,95.33,-4.692,218.95791
SOTMGME12AB017F79B,Burt Bacharach,Are You There (With Another Girl),115.756,-13.04,175.882
SONHEUO12AF72A4792,The Chi-Lites,Intro,138.501,-16.218,251.27138
SONMZBU12A58A7D2D3,Jason Michael Carroll,No Good In Goodbye,87.712,-3.662,229.8771
SORWVHN12A8C1459EA,Sivuca,Copacabana,148.046,-16.469,137.482
SOQUAIH12AB0181406,Michael Jackson,I Wanna Be Where You Are,207.544,-8.962,182.7522
SONHNAC12A8C13A15A,Eddie Calvert,Tenderly,130.598,-19.941,171.65016
SONWSOW12A8C13BC80,Rickie Lee Jones,Danny's All-Star Joint (LP Version),143.497,-14.071,246.62159
SORKPES12A8C137BFA,Loretta Lynn,I'd Rather Have Jesus,79.181,-13.797,161.48853
SOBDGEJ12A8C13F71A,Rauni Pekkala,Miesten tähden,93.657,-9.812,162.14159
SOKLDSG12AB0188032,Alex Gopher,Song For Paul,80.012,-12.836,164.0224
SOASNQV12A8AE48819,The Prodigy,Charly (Trip Into Drum And Bass Version) (Remastered),96.732,-6.361,312.86812
SOGRXZY12A8C139043,Simply Red,Thrill Me,93.975,-6.289,303.96036
SOFCFGG12A6D4FB5F8,Telecast,Covered (The Beauty Of Simplicity Album Version),84.951,-14.258,197.98159
SOBZUIG12A8AE48C94,Twista,Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version),124.734,-7.482,259.70893
SOGUUTM12A58A7AAD9,Stefon Harris,From the Gardner Meditations: African Tarantella,70.875,-12.169,538.27873
SOWKNZT12AC4688FC9,Eddie,Beautiful Lies,153.942,-10.558,317.962
SOTLKVX12A8C13BE9F,Bobby Pulido,Alma De Metal,100.252,-8.88,216.31955
SOLRVTS12A8C139D5B,Ramón Vargas;Vesselina Kasarova;Vladimir Jurowski,Werther - Lyric Drama in four Acts/Act III/Toute mon âme est là,158.715,-17.677,333.92281
SOUDEWA12AB018532F,The Chi Lites,Toby,149.394,-9.957,170.70975
SOQUAKN12A8AE486C2,Fruko Y Sus Tesos,La Fruta Bomba,84.751,-8.588,242.75546
SOVLRKB12AC4687C3B,Time Zone,World Destruction (2005 Digital Remaster),92.499,-7.532,233.63873
SOITIZR12A8C13BA50,Blind Lemon Jefferson,Wartime Blues,162.496,-19.308,185.41669
SOGEWLT12AB018A185,Frank Chacksfield,Theme From the Victors,95.611,-20.139,142.65424
SOAGEUK12A8C137581,Nana Mouskouri,Only You,137.476,-11.778,175.12444
SOWMHFS12AB017F85E,KMD,Change Your Mind,119.961,-10.877,239.12444
SOBEXVO12AB0180C53,Cam'Ron,O.T. (Skit),215.0,-28.603,24.73751
SOMQKIK12AB01824F5,Alceu Valença,Na Primeira Manhã,121.988,-9.785,162.84689
SOCZUUF12A58A7BE8C,Bon Jovi,Wildflower,93.044,-6.083,253.83138
SOIMAKW12AB01887BF,The Merry Macs,Dolores,71.27,-18.692,194.84689
SOUEARP12A58A7D643,Ann Nesby,Tables Turn,88.008,-8.578,243.01669
SOIVZJD12AB0182EDD,The Shamen,Heal (The Separation) [PM Dawn Alt. Lead Mix],109.96,-9.198,280.31955
SOKHYFG12A63110822,Gorillaz,Rock The House (Explicit),171.918,-7.033,249.93914
SOKWBGF12AC3DFB033,Thomas Battenstein,East West,134.132,-13.774,342.20363
SOEFJXQ12A670200C8,Danny Wright,Carol of the Bells (Album Version),95.995,-17.041,240.53506
SOVTFUO12A6310D813,Burning Spear,The Invasion (Aka Black Wa Da Da),146.392,-12.763,334.31465
SOMVAUS12AB017D665,Midwest Product,Motivator,141.002,-8.874,301.73995
SOHKXAC12A58A7F6E5,From Autumn To Ashes,IV,97.169,-12.063,147.64363
SOHBHOE12AB01840A9,Mademoiselle Sane,La petite boite en fer,63.154,-11.875,217.62567
SOWZVLJ12A58A7C2C8,Passion,Jesus_ Lover Of My Soul (Bonus Stereo Trax),114.303,-16.307,253.41342
SOAORIB12AC9072D42,Barbara Fairchild,The Other Side Of That Hill,151.676,-8.159,329.24689
SOTYYYZ12A58A7D468,The Frequency,Own Me,153.667,-11.221,284.682
SOYEVCP12AC9E17E09,Britney Spears,Someday (I Will Understand),0.0,-23.555,1.04444
SOONWRV12A8C138371,Jack Johnson and Friends / Matt Costa,Fall Line,150.519,-11.234,136.30649
SOOUNZH12A6D4F9584,Soul Asylum,Don't It (make Your Troubles Seem Small) (Album Version),195.005,-11.71,168.93342
SOVQFUY12AB018A77D,Mohammad Nouri,Morghe Eshgh,85.56,-17.661,224.02567
SOJNRPI12AB018E779,Big Star,Watch The Sunrise [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],160.68,-7.724,241.60608
SOPDHNR12AB017BDB9,Eko Fresh feat. Capkekz,Das ist mein Viertel,94.998,-2.653,236.14649
SOFUDES12AB018E6C8,Caballo Dorado,Me vuelves loco,161.486,-8.221,190.22322
SOQWLMX12A67020B04,City High,Sista,159.975,-7.99,231.33995
SONPYGH12A6701F6CF,Eazy-E,I'mma Break It Down,115.692,-8.078,208.32608
SOWXZFY12A8C13807F,Magic Systeme,1er Gaou,120.693,-7.715,287.34649
SOSELMV12A6D4FCF5A,Amy Winehouse,Valerie,96.224,-7.256,229.85098
SODOSRS12A8C144552,Pat Travers,It Ain't What It Seems,138.966,-7.284,225.20118
SOLJQBW12A6702187B,Gorillaz,November Has Come,84.141,-8.317,160.96608
SOKZIXZ12AAF3B2CEC,The Antripodean Collective,The Very Conscious,60.641,-12.044,720.53506
SOPVANN12AB0186E36,The In Crowd,Back A Yard,121.713,-8.333,266.81424
SOWEUOO12A6D4F6D0C,Linkin Park,Given Up (Album Version),100.073,-4.034,189.28281
SOGIUHH12A8C138CE0,Lonnie Johnson,South Bound Water,86.761,-23.005,189.98812
SOUKMIK12A6D4F671E,Bryan Ferry,Ja Nun Hons Pris,82.568,-18.161,35.65669
SODYJJO12A58A7C861,Mississippi Mass Choir,It's Good To Know Jesus,116.49,-13.448,221.90975
SORXZTW12AB0183775,Martin Sexton,Things You Do To Me,137.765,-9.071,256.62649
SOEKVHT12AB018D3D0,Glad,O For a Thousand Tongues,105.364,-14.807,202.55302
SOANWEY12A58A7B504,DAVE MATTHEWS BAND,Tripping Billies,125.159,-4.62,289.09669
SONYDNP12AB0186DCE,George Nooks,Your Love (Got a Hold of Me) instrumental,179.888,-5.641,252.3424
SODICFT12AB01836D3,Jim Kweskin,Kaloobafak [I'm Confessin' (That I Love You)] (LP Version),63.993,-18.638,235.31057
SOZNTWU12A8C1453CF,Joe Turner,Nobody In Mind,84.737,-20.075,171.65016
SOQSPFC12AB018C494,The Pineapple Thief,Run A Mile,140.077,-7.715,399.82975
SOLRXEG12A8C13D5E7,Justin,Wo You Jin Ri,120.016,-9.226,298.10893
SOSJWQO12AC9070E86,Carl Davis,Cranford: Deborah's Vigil,80.959,-24.082,167.20934
SOHWNYG12A81C208D4,Atman,All Is One,89.385,-7.77,433.94567
SOVAKME12AB01892EE,Wamdue Project,Washes Over Me,123.984,-10.412,422.24281
SORVNPU12A8C134C36,Planxty,Junior Crehan's Favourite - Corney Is Coming,202.789,-14.873,156.18567
SOUFDQA12AB0189758,Thomas Battenstein,Jag Vet En Dejlig Rosa,98.241,-18.529,175.90812
SOACDZP12AB0188A3C,Hector,Hannikaisen baari,133.088,-13.98,282.64444
SOHRNFL12A6D4F9978,Sammi Cheng,Luo Cuo Che,87.099,-12.611,295.57506
SOUFPAB12A8C1382E0,The Jeff Healey Band,It Could All Get Blown Away,94.543,-7.535,283.03628
SOKTSYD12A8C13CB8F,RUN-DMC,Bob Your Head,64.101,-12.654,227.5522
SOQWNGK12AB01897E2,Anthony Cruz,Make it up,95.37,-11.398,264.14975
SOGBVJQ12AB01834A1,Jacques Douai,Le Roi A Fait Battre Tambour,73.716,-16.243,143.43791
SOHJIWJ12AB0184EF9,Weezer,Dope Nose,127.407,-5.477,137.37751
SOWRKPT12AC468E5D5,Walter Hawkins,Never Alone,129.761,-13.75,468.00934
SOZEGIU12AB01895A8,Eddy Raven,Love Lifted Me,115.591,-12.994,141.68771
SOKHMJO12AB01832DA,Nick Cave & The Bad Seeds,Wings Off Flies (2009 Digital Remaster),103.145,-11.936,246.46485
SOYIXMY12AF72A0734,Bruce Springsteen,Working On The Highway,183.709,-11.516,191.99955
SOIMRXV12A58A7F1B5,Fabolous,Trade It All PT2  (Early Fade Amended Version- Bonus Track) (featuring P. Diddy & Jagged Edge),96.708,-5.268,246.33424
SOFOXRS12AB017BD2E,Fiona Sit,Xin Bu Liao Qing,99.977,-6.327,232.48934
SOXXZFP12A8AE47061,Showbread,The Pig,110.235,-5.586,197.79873
SOOBTKZ12A58A7B0B0,Elvin Bishop,I'll Be Glad,100.173,-4.559,335.69914
SOUEILW12AF72A5701,The Gathering,Gaya's Dream,87.797,-11.098,363.31057
SODWIDL12A6D4FA5F2,Cal Tjader,Anyone Who Had A Heart,118.596,-18.896,200.12363
SORYBLZ12AF72A4286,Showbread,Nothing Matters Anymore,164.963,-3.708,252.21179
SOOQPIK12A6701F1C5,Jack Johnson,Fortunate Fool,128.684,-10.736,228.70159
SOJDYFO12A8C141BA4,Rita Chiarelli,Tu Vuo_ Fa_ L_ Americano,95.508,-13.083,278.33424
SOAQLJU12AB0185B2A,Workhorse,High Horse,85.209,-7.2,251.402
SOEUWYJ12A8C144BE8,Humble Pie,Intro/Whatcha Gonna Do about It,93.716,-11.088,288.02567
SOTAEHU12A8AE47888,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,September Song,67.452,-23.596,218.48771
SOFPBVZ12A8C135C19,Dynamix,Bodyfly (Dynamix original version),85.326,-5.927,451.02975
SOFXZWI12AB0180B8D,Gathering,Brampton To Roadhead,95.035,-9.989,242.93832
SOHHVZZ12A6D4F9848,Sleepy John Estes,Stop That Thing,96.982,-15.832,163.91791
SOQTINJ12A58A7DD36,P.O.S,Drumroll (We're All Thirsty),108.279,-5.924,156.83873
SOWEZSI12A81C21CE6,Gipsy Kings,Tu Quieres Volver,165.006,-8.403,194.87302
SOHGUVY12A6D4FD2D5,Languis,Cable,126.999,-16.595,199.00036
SOWNKBE12A67FFB39F,Redman / Saukrates / Icadon,Get 'em,231.264,-13.57,204.19873
SOMXAFA12AB018C537,Hard Romantic,Romanza,81.974,-18.479,267.7024
SOOCGEI12A6D4F9624,Tracy Byrd,Walking To Jerusalem,116.625,-7.56,209.08363
SOBUVXZ12AC9075605,Helen Love,Calm Down Dad,205.016,-4.737,143.15057
SOQLXRZ12AC468BC3F,Connemara Stone Company,Dragonfly,123.36,-7.179,192.10404
SOJCRCO12A6D4F89BA,DJ Clue / P. Diddy,Intro,81.229,-23.129,64.70485
SOGZRCP12AC960D91D,Helen Love,Bigbigkiss,162.101,-9.559,213.39383
SOQBYJC12A8C1358D9,Daniel Johnston,To Go Home,131.011,-12.664,270.78485
SOUKRER12A8C13BDE1,Lidell Townsell,Duh Duh Da,125.013,-9.926,201.82159
SOJJZTV12A6D4F6F6C,Light Of The World,"Pete's Crusade (12"" Version) (2006 Digital Remaster)",120.878,-12.262,251.92444
SODHFOI12A58A78491,Dark Shadows,Departure / End Title (Love Theme From Night Of Dark Shadows),61.349,-21.277,115.43465
SOBRDLW12AC468A908,Sue Foley,She Don't Belong To You,105.21,-6.278,224.65261
SOBJVKE12A8AE44914,Basic Channel,Q1.1 Edit,160.546,-23.563,62.92853
SOCJHAZ12AB0181CE2,Ben Sidran,Blowin' In the Wind,68.479,-17.336,307.80036
SOEEANS12AB0184A71,Joy Division,The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check),117.339,-6.521,245.34159
SOXMSNK12AF72A8850,Jim Jones featuring Oshy,This Is For My Bitches,121.978,-4.62,224.31302
SOGBMQD12AB018F2A0,Krayzie Bone,Let It All Go,181.03,-4.982,175.5424
SOLUWQF12AB017DBDC,Mills Brothers,Youre nobody till somebody loves you,124.906,-7.704,79.64689
SOHVCVM12AB018E396,Barry Mann,Here You Come Again (LP Version),106.687,-9.741,170.44853
SOPYDMS12A8C13676F,Jim Kweskin with Samoa Wilson,Brother Can You Spare A Dime (Album Version),74.045,-12.375,325.35465
SODCZXW12A6D4F97F5,Jimmy Page,Hummingbird,139.015,-13.865,322.97751
SOYKZHI12A58A7BEE9,Fake Problems,Tabernacle Song,103.776,-7.246,195.47383
SOCYLNE12A81C223ED,John Travolta / Christopher Walken,"(You're) Timeless To Me (""Hairspray"")",128.685,-9.021,287.16363
SOEDFBN12AC9072EFE,Anthony Watson,I'm Gonna Take My Time,163.902,-6.567,259.83955
SONRWFT12A6D4F983A,The Misfits,Dig Up Her Bones,111.153,-5.128,181.21098
SOMPUMW12A8C13D654,Selena,Cien Anos,90.602,-5.266,190.35383
SOWPSXC12A6D4FB04D,ATB,Collides With Beauty,136.967,-6.615,349.04771
SOILVKO12A8AE486B1,Eurythmics,A Little Of You,111.122,-4.21,236.61669
SOXQCMS12AB018591C,Bruisers,2 Fists Full Of Nothing,135.233,-10.419,289.01832
SOCXULH12A8C13F551,Paul Avgerinos,In My Heart,85.558,-28.406,338.96444
SOYKMPM12AB0188163,Jimmy Riley,Amaze,159.96,-5.651,215.24853
SORNYFV12AF729F4A0,Héroes del Silencio,El Mar No Cesa (Live),159.483,-8.85,198.89587
SOBQJCE12AB0183BB3,Steve Green,Forgive Me (High Key-Premiere Performance Plus),99.619,-16.941,211.722
SOHCGST12AB0185F64,Pyranja,Anfang Vom Ende,96.264,-9.255,60.55138
SOTMRJU12AC9074F64,The Perrys,I'll Pray For You,82.487,-16.076,255.26812
SOBBSDX12AAF3B33A9,Evolution,My Own Way,97.015,-6.047,208.50893
SOLWFYL12A8AE47B48,Paul Buckmaster,Dunn's Revenge,134.56,-32.586,123.76771
SOZCOFD12AB0189AC5,Charlie Walker,Pick Me Up On Your Way Down - Original,144.265,-15.912,152.73751
SOUAFUV12AB018A8FC,Peloton,Beloki,70.229,-21.519,238.05342
SOVGUDZ12AB017E644,Eko Fresh feat. Ado,Ich bleib so wie ich bin,126.693,-5.771,215.92771
SOZKPDV12A8C136A4E,Wilks,Brightess night,90.006,-8.527,256.07791
SOHWHCE12A8C133385,The Statler Brothers,Shenandoah,104.068,-16.822,201.27302
SOIIEVJ12AB018564E,Der Plan,Schauet Her!,121.834,-13.546,34.32444
SOWOMMS12A8AE499EB,NO-TONE ft.Inusa,Life is Love,126.012,-5.208,396.7473
SOPAZGG12AC3DF6DC1,David Saylor,Que Ves Por Tu Ventana,121.9,-6.61,218.22649
SODHEVC12A58A81DA0,Martin Lawrence,Talking During Sex (LP Version),61.863,-16.161,202.78812
SOGMYFZ12AC468ACED,Berrogüetto,Nadal De Luintra,99.546,-8.765,242.62485
SOKBIAI12AB0180E97,Frenchy,Smith & Wesson,96.904,-8.613,246.17751
SOVZKIS12AF72A0A93,The New York Dolls,Vietnamese Baby,84.058,-5.771,234.84036
SOOABJR12A58A779B0,Cadacross,Bring Out Your Dead,92.608,-4.384,217.93914
SOFHVPF12A8C134ED7,Alice In Chains,Angry Chair,111.239,-5.499,262.47791
SOBMWTE12A8C13C2AF,Anti-Flag,The Modern Rome Burning,178.804,-6.247,299.80689
SOXLEKB12A8C1338EE,Silverchair,Spawn (Again),138.385,-6.336,207.56853
SOYYJNB12AB0184408,Beherit,Suck My Blood,149.069,-5.268,266.89261
SOFUNPG12A58A7F017,Rocky Whatule,Friends Of All Races,96.591,-8.606,283.74159
SOFNHOT12A6D4FB296,Michelle Tumes,Love Shines Through  (Dream Album Version),120.028,-5.165,232.22812
SOMWLTZ12AB0182E86,Casiotone For The Painfully Alone,White Jetta,180.094,-9.31,197.25016
SOWZQFZ12AB018AC54,Aphasia,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",192.063,-7.468,244.32281
SODKZLY12A8C13F228,EPMD,Jane 5,86.819,-8.667,161.35791
SOEHDVV12A8C140A53,Mariano Yanani,Canon In D Major (J. Pachelbel),126.273,-16.922,192.41751
SOWSIVF12AB018D3D1,Architecture In Helsinki,Need To Shout,139.999,-10.414,249.28608
SORTGBA12AB018A917,Lara,Café Sarajevo,109.318,-11.809,190.85016
SONHWEW12AF72A7F22,Atreyu,Gallows (Album Version),138.536,-3.639,208.66567
SOOQECN12AC468957E,Save As,Fanfara,85.33,-11.042,228.98893
SODPIYB12AB0184BFE,Patrick Eudeline,La Nuit,116.975,-8.969,188.21179
SODRFQW12AB0186454,Jean Lumière,La chanson des genêts,124.113,-11.333,183.43138
SOXTXZQ12AB017D2C9,Taking Back Sunday,You Know How I Do [Live From Bamboozle],165.145,-5.534,227.57832
SOIFVXW12A8C13FA2B,Piero Esteriore,Io Vivo,100.071,-6.212,246.54322
SOFGOUH12A8C13A250,Grup Knar,Ay Nare Nare,120.093,-9.421,381.70077
SOLCJXU12A8C134178,Warrior King,Breath Of Fresh Air,83.831,-6.937,225.77587
SOOUQAZ12AB017BDB0,Sonny Landreth,She Left Me A Mule ,87.669,-12.617,212.63628
SORDEHU12A8C13E640,Buju Banton,Destiny,134.941,-7.38,239.0722
SOYQWAD12A8C139316,B.A.D.,Chu Hsin,121.993,-6.65,241.81506
SOWJQRR12A6D4F725C,Wet Wet Wet,Love Is All Around,84.084,-6.574,246.38649
SOXMDLV12A6701E69E,Falling Into Place,Cell (Album),138.045,-9.785,293.72036
SOUBGQW12A6D4F8CE5,Timbalada,Maracaia,180.06,-7.203,242.1024
SOHJNUH12AB01891DE,Johnny Nash,There Are More Questions Than Answers,163.257,-12.43,167.26159
SOJYIEV12A8C130AAB,Mario Rosenstock,Radio Jay,100.091,-7.839,361.82159
SONIRES12AB01872D2,Marty Robbins,DEU470956112,140.73,-8.116,129.67138
SOVSJKJ12AB0183DB7,Jay Pérez,Ya Basta,104.387,-6.01,193.802
SOISNKR12A8C139DFA,Catherine King/Matthew Schwinghammer/The American Boychoir,Trois Noëls québècois (trad): Gabriel,101.672,-29.374,125.3873
SOIPFOS12AB0183721,Bimbo,Lebaran,147.991,-7.687,288.86159
SOZQFDN12A6D4F8D09,Arne Weise,Sommarens sista mås,144.082,-15.879,198.24281
SOUYPSW12A8C138902,Hank Penny,Wang Wang Blues,95.95,-13.159,126.95465
SOMWYQW12AB018373C,Samba Mapangala and Orchestra Virunga,Siri,97.817,-9.417,301.66159
SOUOWYN12A8C13501F,Jason Miles,Suba,196.004,-8.699,256.20853
SOLDLXG12AB0185707,Nightwish,Beauty And The Beast,78.959,-4.657,382.58893
SOEEQKB12A8C143340,The Fureys,The Lonesome Boatman,117.85,-20.58,234.50077
SONCMDH12A58A7C500,Joe Lynn Turner,Knock Knock,161.063,-6.604,231.1571
SOVRDND12A8C13AE30,Kent,Markus sång,121.6,-8.669,215.562
SOKCPLP12A6D4FB42E,Bob Newhart,General Chariot Corp. (LP Version),78.785,-19.242,326.29506
SOCCQJE12AB018722F,BB King,She Don't Move Me No More,52.932,-12.967,186.40934
SOMTRKO12A8C134D55,Black Flag,Police Story,114.378,-12.206,92.36853
SOGKSAD12AF72A35AA,Chris Standring,Through the Looking Glass (jazz),109.997,-9.435,261.0673
SOTYJVR12AC468B3BD,Moonspell,Alma Mater,117.593,-5.255,318.9024
SOVXVKR12AB017F9C6,Finntroll,Ormhäxan,180.06,-5.73,278.93506
SOYULPJ12A67021002,Beautiful Creatures,Wish (Album Version),151.508,-4.763,263.96689
SOEAASN12A58A7932D,Oh No,Soul of Ethiopia,128.116,-7.1,110.57587
SOWWYDN12AB01825F7,Henri Pousseur,Prospection,65.919,-22.235,298.73587
SOSAXES12AC3DF68E7,The Wiyos,Dontchaletmecatchya,192.831,-9.866,186.30485
SOAWYUA12A8C144D4D,Eddie and the Subtitles,Louie Louie,154.072,-14.489,143.98649
SOFZXTF12AB018D64B,Bon Jovi,This Ain't A Love Song,91.775,-7.984,432.97914
SOXPAGL12A8C13792D,Dope Stars Inc.,Chase The Light,154.998,-4.741,233.22077
SOSXAMA12A8C133298,The Vaughan Brothers,Good Texan,142.372,-9.759,262.29506
SOMSPYS12A6D4FEDBB,Marygold,Neglected,133.857,-4.682,225.09669
SOGRPFI12A8C1349A6,Bobby Darin,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),71.356,-10.387,124.9171
SOZXLAE12AB018AB74,Jean Lumière,Je suis le passeur du printemps,140.741,-11.092,144.19546
SORXPDE12A81C215EC,Scott Ainslie,Chumpman Blues,180.381,-11.411,175.04608
SOMZVHH12AB017D9B3,Sivuca,Forró Praieiro,143.311,-14.36,202.78812
SOIILNW12AB017DBD6,Flink,Russian Doll,131.955,-4.258,273.10975
SOLDPPH12A6D4F7F89,Heaven 17,Come Live With Me (12'' Extended Version) (2006 Digital Remaster),96.859,-8.015,273.84118
SOHYFHW12AB01849D8,Tyree,My M.B. Thang,161.272,-9.752,399.93424
SOLKVUE12AB018352E,Robert Lockwood_ Jr.,Big Legged Woman,117.981,-9.763,278.38649
SOREOJO12AF72A6BB7,The Shangri-Las,Bull Dog,93.413,-7.597,157.85751
SOBUDGS12AB0184923,The John Buzon Trio,I Can't Believe That You're In Love With Me (Digitally Remastered 95),125.073,-17.419,140.56444
SOXJASM12A8C13BB05,Cabas,Como Nuestro Amor No Hay Dos,216.023,-6.399,207.82975
SOJDXQI12AF72A580E,Yellowcard,One Year_ Six Months,89.896,-7.063,208.79628
SOLFTTR12A6D4FDC9F,Elvenking,Trows Kind,200.036,-5.492,357.45914
SOWIAKP12AC3DFA050,Small Faces,Spoken Word / Ogdens' Nut Gone Flake / Spoken Word,77.09,-12.211,248.24118
SOBLYYF12AB018924E,Kira,Song For Stephin Merritt,69.167,-10.134,193.17506
SOVCBOE12AB0183962,Jay-Z,Change Clothes,104.123,-4.73,259.05587
SOEBTAK12AB018BEA5,Fabián,Mis calles de arena,169.981,-7.066,241.68444
SOOBFRV12AB0184739,Ray Lynch,Kathleen's Song / Ray Lynch,139.944,-21.45,250.22649
SOBZUCH12A8C13DCA0,Keep Of Kalessin,Ascendant,229.864,-5.958,270.21016
SOSWNTH12AB017EA7C,Gabriel Grossi,Cai dentro,143.86,-7.773,253.43955
SOFLQOA12AB0182976,Jeanie Lambe & The Danny Moss Quartet,My Funny Valentine,67.6,-15.096,204.61669
